Database name,Table Name,Field Name,Type,Description,Example,turn_n
customers_and_invoices,Invoice_Line_Items,derived_vat_payable,"DECIMAL(19,4)",Calculated VAT payable for the product.,,0
customers_and_invoices,Financial_Transactions,transaction_id,INTEGER,Unique identifier for the transaction.,1,0
customers_and_invoices,Product_Categories,vat_rating,"DECIMAL(19,4)",VAT rating for the product category.,,0
customers_and_invoices,Products,product_name,VARCHAR(80),Name of the product.,Coffee Bean,0
customers_and_invoices,Invoice_Line_Items,product_title,VARCHAR(80),Title or name of the product.,,0
customers_and_invoices,Order_Items,order_item_id,INTEGER,Unique identifier for the order item.,1,0
customers_and_invoices,Orders,order_id,INTEGER,Unique identifier for the order.,1,0
customers_and_invoices,Invoices,invoice_date,DATETIME,Date of the invoice.,2018-03-01 16:40:48,0
customers_and_invoices,Invoices,invoice_number,INTEGER,Unique identifier for the invoice.,1,0
customers_and_invoices,Customers,email_address,VARCHAR(255),Customer's email address.,thora.torphy@example.org,0
customers_and_invoices,Products,unit_price,"DECIMAL(19,4)",Price of a single unit of the product.,617.95,0
customers_and_invoices,Customers,customer_first_name,VARCHAR(50),Customer's first name.,Dee,0
customers_and_invoices,Orders,date_order_placed,DATETIME,Timestamp when the order was placed.,2012-06-27 20:49:56,0
customers_and_invoices,Products,product_color,VARCHAR(20),Color of the product.,Red,0
customers_and_invoices,Invoice_Line_Items,product_quantity,VARCHAR(50),Quantity of the product.,,0
customers_and_invoices,Financial_Transactions,transaction_type,VARCHAR(15),"Type of transaction (e.g., Payment, Refund).",Payment,0
customers_and_invoices,Products,product_size,VARCHAR(20),Size of the product.,Medium,0
customers_and_invoices,Customers,country,VARCHAR(50),Customer's country.,USA,0
customers_and_invoices,Customers,login_password,VARCHAR(20),Customer's login password.,77789d292604ea04406f,0
customers_and_invoices,Customers,customer_middle_initial,VARCHAR(1),Customer's middle initial.,A,0
customers_and_invoices,Financial_Transactions,invoice_number,INTEGER,Foreign key referencing the invoice associated with the transaction.,12,0
customers_and_invoices,Customers,phone_number,VARCHAR(255),Customer's phone number.,241.796.1219x37862,0
customers_and_invoices,Invoice_Line_Items,order_item_id,INTEGER,Foreign key referencing the order item.,,0
customers_and_invoices,Accounts,date_account_opened,DATETIME,Timestamp indicating when the account was opened.,2016-07-30 22:22:24,0
customers_and_invoices,Customers,state_county_province,VARCHAR(50),"Customer's state, county, or province.",WestVirginia,0
customers_and_invoices,Financial_Transactions,account_id,INTEGER,Foreign key referencing the account involved in the transaction.,13,0
customers_and_invoices,Financial_Transactions,transaction_date,DATETIME,Timestamp of the transaction.,2018-03-15 21:13:57,0
customers_and_invoices,Invoices,order_id,INTEGER,Foreign key referencing the order associated with the invoice.,9,0
customers_and_invoices,Products,production_type_code,VARCHAR(15),Foreign key referencing the product category.,Food,0
customers_and_invoices,Customers,customer_last_name,VARCHAR(50),Customer's last name.,Larkin,0
customers_and_invoices,Invoice_Line_Items,product_price,"DECIMAL(19,4)",Price of the product.,,0
customers_and_invoices,Customers,gender,VARCHAR(1),Customer's gender.,1,0
customers_and_invoices,Order_Items,product_id,INTEGER,Foreign key referencing the product.,4,0
customers_and_invoices,Product_Categories,production_type_code,VARCHAR(15),Unique identifier for the product category.,,0
customers_and_invoices,Customers,login_name,VARCHAR(80),Customer's login username.,xhartmann,0
customers_and_invoices,Accounts,account_id,INTEGER,Unique identifier for the account.,1,0
customers_and_invoices,Products,product_id,INTEGER,Unique identifier for the product.,1,0
customers_and_invoices,Accounts,customer_id,INTEGER,Foreign key referencing the customer associated with the account.,8,0
customers_and_invoices,Invoice_Line_Items,derived_product_cost,"DECIMAL(19,4)",Calculated product cost.,,0
customers_and_invoices,Order_Items,order_id,INTEGER,Foreign key referencing the order.,4,0
customers_and_invoices,Order_Items,other_order_item_details,VARCHAR(255),Additional details about the order item.,,0
customers_and_invoices,Invoice_Line_Items,product_id,INTEGER,Foreign key referencing the product.,,0
customers_and_invoices,Products,parent_product_id,INTEGER,"Identifier of the parent product, if applicable.",4,0
customers_and_invoices,Financial_Transactions,transaction_amount,"DECIMAL(19,4)",Amount of the transaction.,613.96,0
customers_and_invoices,Invoice_Line_Items,invoice_number,INTEGER,Foreign key referencing the invoice.,,0
customers_and_invoices,Accounts,account_name,VARCHAR(50),Name or identifier for the account.,900,0
customers_and_invoices,Orders,customer_id,INTEGER,Foreign key referencing the customer who placed the order.,12,0
customers_and_invoices,Orders,order_details,VARCHAR(255),Additional details about the order.,,0
customers_and_invoices,Accounts,other_account_details,VARCHAR(255),Additional details about the account.,Regular,0
customers_and_invoices,Invoice_Line_Items,derived_total_cost,"DECIMAL(19,4)",Calculated total cost for the product.,,0
customers_and_invoices,Financial_Transactions,other_transaction_details,VARCHAR(255),Additional details about the transaction.,,0
customers_and_invoices,Customers,customer_id,INTEGER,Unique identifier for the customer.,1,0
customers_and_invoices,Customers,town_city,VARCHAR(50),Customer's town or city.,North Nellie,0
customers_and_invoices,Financial_Transactions,transaction_comment,VARCHAR(255),Comment or description of the transaction.,,0
customers_and_invoices,Order_Items,product_quantity,VARCHAR(50),Quantity of the product in the order item.,6,0
customers_and_invoices,Product_Categories,product_type_description,VARCHAR(80),Description of the product category.,,0
