Database name,Table Name,Field Name,Type,Description,Example,turn_n
college_2,section,sec_id,varchar(8),Section identifier; primary key component.,1,0
college_2,takes,semester,varchar(6),Semester the student took the course; primary key component; foreign key referencing the section table.,Fall,0
college_2,prereq,prereq_id,varchar(8),ID of the prerequisite course; primary key component; foreign key referencing the course table.,130,0
college_2,instructor,salary,"numeric(8,2)",Salary of the instructor.,94333.99,0
college_2,takes,ID,varchar(5),Student ID; primary key component; foreign key referencing the student table.,65901,0
college_2,department,building,varchar(15),Building where the department is located.,Chandler,0
college_2,takes,grade,varchar(2),Grade received by the student in the course.,C-,0
college_2,advisor,s_ID,varchar(5),Student ID; foreign key referencing the student table.,24746,0
college_2,course,credits,"numeric(2,0)",Number of credits the course is worth.,4,0
college_2,instructor,ID,varchar(5),Unique identifier for the instructor; primary key.,63395,0
college_2,takes,sec_id,varchar(8),Section ID; primary key component; foreign key referencing the section table.,1,0
college_2,student,tot_cred,"numeric(3,0)",Total credits earned by the student.,4,0
college_2,student,name,varchar(20),Name of the student.,Schrefl,0
college_2,section,time_slot_id,varchar(4),Time slot ID for the section.,N,0
college_2,course,dept_name,varchar(20),Department offering the course; foreign key referencing the department table.,Mech. Eng.,0
college_2,classroom,building,varchar(15),Name of the building; primary key component.,Lamberton,0
college_2,teaches,year,"numeric(4,0)",Year the instructor taught the course; primary key component; foreign key referencing the section table.,2004,0
college_2,prereq,course_id,varchar(8),Course ID; primary key component; foreign key referencing the course table.,376,0
college_2,course,title,varchar(50),Title of the course.,C  Programming,0
college_2,teaches,semester,varchar(6),Semester the instructor taught the course; primary key component; foreign key referencing the section table.,Spring,0
college_2,section,semester,varchar(6),Semester the section is offered in; primary key component.,Fall,0
college_2,section,year,"numeric(4,0)",Year the section is offered in; primary key component.,2010,0
college_2,time_slot,day,varchar(1),Day of the week for the time slot.,,0
college_2,takes,course_id,varchar(8),Course ID; primary key component; foreign key referencing the section table.,401,0
college_2,student,dept_name,varchar(20),Department the student belongs to; foreign key referencing the department table.,History,0
college_2,instructor,name,varchar(20),Name of the instructor.,McKinnon,0
college_2,takes,year,"numeric(4,0)",Year the student took the course; primary key component; foreign key referencing the section table.,2003,0
college_2,time_slot,start_hr,numeric(2),Starting hour of the time slot.,,0
college_2,section,room_number,varchar(7),Room number where the section is held; foreign key referencing the classroom table.,804,0
college_2,teaches,sec_id,varchar(8),Section ID; primary key component; foreign key referencing the section table.,1,0
college_2,classroom,room_number,varchar(7),Room number within the building; primary key component.,134,0
college_2,advisor,i_ID,varchar(5),Instructor ID; foreign key referencing the instructor table.,19368,0
college_2,time_slot,end_min,numeric(2),Ending minute of the time slot.,,0
college_2,time_slot,end_hr,numeric(2),Ending hour of the time slot.,,0
college_2,section,course_id,varchar(8),Course ID; primary key component; foreign key referencing the course table.,313,0
college_2,instructor,dept_name,varchar(20),Department the instructor belongs to; foreign key referencing the department table.,Cybernetics,0
college_2,time_slot,time_slot_id,varchar(4),Unique identifier for the time slot; primary key.,,0
college_2,section,building,varchar(15),Building where the section is held; foreign key referencing the classroom table.,Chandler,0
college_2,teaches,ID,varchar(5),Instructor ID; primary key component; foreign key referencing the instructor table.,34175,0
college_2,department,budget,"numeric(12,2)",Budget allocated to the department.,255041.46,0
college_2,classroom,capacity,"numeric(4,0)",Maximum capacity of the classroom.,10,0
college_2,time_slot,start_min,numeric(2),Starting minute of the time slot.,,0
college_2,department,dept_name,varchar(20),Name of the department; primary key.,Civil Eng.,0
college_2,student,ID,varchar(5),Unique identifier for the student; primary key.,24746,0
college_2,course,course_id,varchar(8),Unique identifier for the course; primary key.,787,0
college_2,teaches,course_id,varchar(8),Course ID; primary key component; foreign key referencing the section table.,747,0
