Database name,Table Name,Field Name,Type,Description,Example,turn_n
apartment_rentals,Guests,date_of_birth,DATETIME,Datetime representing the birth date and time of the guest.,1995-11-04 07:09:57,0
apartment_rentals,Apartments,building_id,INTEGER,"Foreign key referencing Apartment_Buildings, linking the apartment to its parent building.",808,0
apartment_rentals,Guests,guest_first_name,VARCHAR(80),First name of the guest.,Kip,0
apartment_rentals,Apartment_Buildings,building_id,INTEGER,Primary key uniquely identifying each building in the database.,133,0
apartment_rentals,Apartment_Bookings,booking_end_date,DATETIME,Datetime representing the end date and time of the apartment reservation.,2017-10-07 11:38:48,0
apartment_rentals,Apartments,room_count,CHAR(5),Character field storing the total number of rooms in the apartment unit.,7,0
apartment_rentals,Apartment_Bookings,booking_status_code,CHAR(15),"Character code indicating the current status of the booking, such as Provisional or Confirmed.",Provisional,0
apartment_rentals,Apartment_Buildings,building_address,VARCHAR(255),Physical street address and location details for the building.,"7950 Casper Vista Apt. 176
Marquiseberg, CA 70496",0
apartment_rentals,Apartment_Buildings,building_phone,VARCHAR(80),Contact telephone number for the building management.,(948)040-1064x387,0
apartment_rentals,Apartment_Bookings,booking_start_date,DATETIME,Datetime representing the start date and time of the apartment reservation.,2016-09-26 17:13:49,0
apartment_rentals,Guests,guest_id,INTEGER,Primary key uniquely identifying each guest record.,1,0
apartment_rentals,Apartment_Buildings,building_short_name,CHAR(15),"Short name or alias for the building, typically a concise identifier.",Normandie Court,0
apartment_rentals,Guests,guest_last_name,VARCHAR(80),Last name of the guest.,DuBuque,0
apartment_rentals,Apartment_Bookings,apt_booking_id,INTEGER,Primary key uniquely identifying each apartment booking record.,258,0
apartment_rentals,Guests,gender_code,CHAR(1),"Character field storing the gender classification of the guest, such as Female or Unknown.",Male,0
apartment_rentals,View_Unit_Status,available_yn,BIT,"Bit field indicating availability status, where 1 represents available and 0 represents unavailable.",1,0
apartment_rentals,View_Unit_Status,apt_booking_id,INTEGER,"Foreign key referencing Apartment_Bookings, linking the status record to a specific booking.",920,0
apartment_rentals,Apartment_Buildings,building_manager,VARCHAR(50),Name of the individual responsible for managing the building.,Emma,0
apartment_rentals,Apartment_Facilities,apt_id,INTEGER,"Part of the primary key and foreign key referencing Apartments, identifying the specific apartment unit.",1,0
apartment_rentals,Apartments,apt_number,CHAR(10),"Identifier for the specific unit within the building, such as Suite number or Apt number.",Suite 645,0
apartment_rentals,Apartments,bathroom_count,INTEGER,Integer count of bathrooms contained within the apartment unit.,1,0
apartment_rentals,View_Unit_Status,apt_id,INTEGER,"Foreign key referencing Apartments, identifying the apartment unit for which status is recorded.",11,0
apartment_rentals,View_Unit_Status,status_date,DATETIME,Primary key representing the timestamp when the unit status was recorded or became effective.,1970-09-28 10:24:29,0
apartment_rentals,Apartment_Facilities,facility_code,CHAR(15),"Part of the primary key representing a facility or amenity available in the apartment, such as Boardband or Swimming Pool.",Boardband,0
apartment_rentals,Apartment_Buildings,building_description,VARCHAR(255),"Text description of the building or its primary unit type, such as Flat or Studio.",Studio,0
apartment_rentals,Apartments,apt_type_code,CHAR(15),"Code indicating the type of apartment unit, such as Flat, Duplex, or Studio.",Flat,0
apartment_rentals,Apartment_Bookings,guest_id,INTEGER,"Foreign key referencing the Guests table, identifying the guest associated with the booking.",2,0
apartment_rentals,Apartment_Buildings,building_full_name,VARCHAR(80),Full official name of the building property.,Normandie Court,0
apartment_rentals,Apartment_Bookings,apt_id,INTEGER,"Foreign key referencing the Apartments table, linking the booking to a specific apartment unit.",10,0
apartment_rentals,Apartments,apt_id,INTEGER,Primary key uniquely identifying each apartment unit.,1,0
apartment_rentals,Apartments,bedroom_count,INTEGER,Integer count of bedrooms contained within the apartment unit.,3,0
